종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,,2017
49770,동원F&B ,216500,500,0.23,13901,15.57,145215,1.49,2500,1.15,,
49800,우진플라임 ,10050,-50,-0.5,1480,6.79,7991,1.26,0,0,,
49830,승일 ,10100,50,0.5,539,18.74,21586,0.47,85,0.84,,
49950,미래컴퍼니 ,65700,1000,1.55,1080,60.83,9308,7.06,170,0.26,,
49960,쎌바이오텍 ,39000,50,0.13,2396,16.28,8952,4.36,550,1.41,,
50090,휘닉스소재 ,960,7,0.73,,,448,2.14,0,0,,
50110,캠시스 ,2405,5,0.21,,,1673,1.44,0,0,,
50120,라이브플렉스 ,830,-5,-0.6,273,3.04,861,0.96,0,0,,
50320,에스아이티글로벌 ,3220,0,0,,,265,12.15,0,0,,
50540,한국코퍼레이션 ,2485,35,1.43,,,653,3.81,0,0,,
50760,에스폴리텍 ,2280,5,0.22,252,9.05,2977,0.77,25,1.1,,
50860,아세아텍 ,3470,15,0.43,248,13.99,5042,0.69,0,0,,
50890,쏠리드 ,2770,-35,-1.25,,,2442,1.13,0,0,,
50960,수산아이앤티 ,10350,420,4.23,953,10.86,9994,1.04,125,1.21,,
51160,지어소프트 ,2100,-30,-1.41,,,510,4.12,0,0,,
51170,썬코어 ,1360,0,0,,,452,3.01,0,0,,
51360,토비스 ,7760,-380,-4.67,993,7.81,9276,0.84,160,2.06,,
51370,인터플렉스 ,64700,3600,5.89,,,9891,6.54,0,0,,
51380,피씨디렉트 ,4245,-5,-0.12,173,24.54,3591,1.18,20,0.47,,
51390,YW ,4030,-60,-1.47,256,15.74,6139,0.66,100,2.48,,
51490,나라엠앤디 ,4565,-90,-1.93,183,24.95,5369,0.85,100,2.19,,
51500,CJ프레시웨이 ,38250,-250,-0.65,,,16021,2.39,200,0.52,,
51600,한전KPS ,39550,-400,-1,1962,20.16,17550,2.25,680,1.72,,
51630,진양화학 ,2540,20,0.79,109,23.3,2549,1,75,2.95,,
51780,큐로홀딩스 ,1210,50,4.31,,,888,1.36,0,0,,
51900,LG생활건강 ,1220000,-30000,-2.4,33905,35.98,142927,8.54,7500,0.61,,
51905,LG생활건강우 ,671000,-11000,-1.61,,,,,7550,1.13,,
51910,LG화학 ,406500,-7500,-1.81,17417,23.34,188597,2.16,5000,1.23,,
51915,LG화학우 ,253500,-4500,-1.74,,,,,5050,1.99,,
51980,넥스트바이오홀딩스 ,1110,-15,-1.33,,,598,1.86,0,0,,
52020,에스티큐브 ,5010,-160,-3.09,,,1139,4.4,0,0,,
52190,이에스에이 ,2695,-40,-1.46,,,1847,1.46,0,0,,
52220,iMBC ,3565,-20,-0.56,103,34.61,2277,1.57,45,1.26,,
52260,SK바이오랜드 ,19400,350,1.84,828,23.43,8702,2.23,250,1.29,,
52290,트레이스 ,1675,0,0,,,852,1.97,0,0,,
52300,W홀딩컴퍼니 ,625,18,2.97,96,6.51,711,0.88,0,0,,
52330,코텍 ,16200,150,0.93,2497,6.49,15602,1.04,300,1.85,,
52400,코나아이 ,10000,120,1.21,,,11358,0.88,0,0,,
52420,오성엘에스티 ,606,0,0,,,292,2.08,0,0,,
52460,아이크래프트 ,5130,40,0.79,308,16.66,4475,1.15,100,1.95,,
52600,한네트 ,3190,-5,-0.16,206,15.49,3202,1,120,3.76,,
52670,제일바이오 ,4650,-5,-0.11,68,68.38,2282,2.04,0,0,,
52690,한전기술 ,18200,-100,-0.55,468,38.89,11039,1.65,110,0.6,,
52710,아모텍 ,45900,4150,9.94,1677,27.37,16926,2.71,0,0,,
52770,와이디온라인 ,4080,55,1.37,,,394,10.36,0,0,,
52790,액토즈소프트 ,15900,100,0.63,,,10191,1.56,0,0,,
52860,아이앤씨 ,5480,-100,-1.79,125,43.84,2158,2.54,0,0,,
52900,KMH하이텍 ,1060,0,0,45,23.56,1108,0.96,0,0,,
53030,바이넥스 ,9720,140,1.46,,,4576,2.12,0,0,,
53050,지에스이 ,1800,-5,-0.28,222,8.11,1962,0.92,60,3.33,,
53060,세동 ,1180,5,0.43,,,1238,0.95,0,0,,
53110,소리바다 ,2305,-125,-5.14,,,496,4.65,0,0,,
53160,프리엠스 ,6980,120,1.75,332,21.02,7025,0.99,50,0.72,,
53210,스카이라이프 ,13050,-100,-0.76,1443,9.04,11332,1.15,415,3.18,,
53260,금강철강 ,3950,25,0.64,326,12.12,5836,0.68,100,2.53,,
53270,구영테크 ,2035,0,0,142,14.33,2872,0.71,0,0,,
53280,예스24 ,5640,30,0.53,38,148.42,4289,1.31,120,2.13,,
53290,능률교육 ,5460,-40,-0.73,522,10.46,4900,1.11,70,1.28,,
53300,한국정보인증 ,5330,20,0.38,217,24.56,2234,2.39,50,0.94,,
53350,이니텍 ,6430,80,1.26,525,12.25,6263,1.03,0,0,,
53450,세코닉스 ,13500,100,0.75,854,15.81,12505,1.08,200,1.48,,
53590,한국테크놀로지 ,1905,50,2.7,,,647,2.94,0,0,,
53610,프로텍 ,17900,100,0.56,1515,11.82,12814,1.4,150,0.84,,
53620,태양 ,11800,50,0.43,1614,7.31,16926,0.7,190,1.61,,
53660,현진소재 ,1360,0,0,54,25.19,336,4.05,0,0,,
53690,한미글로벌 ,9990,-10,-0.1,926,10.79,9014,1.11,300,3,,
53700,삼보모터스 ,5690,-10,-0.18,1334,4.27,13782,0.41,70,1.23,,
53800,안랩 ,49500,0,0,1683,29.41,17178,2.88,700,1.41,,
53950,경남제약 ,11600,200,1.75,12,966.67,1495,7.76,0,0,,
53980,오상자이엘 ,6540,40,0.62,,,2647,2.47,0,0,,
54040,한국컴퓨터 ,4970,0,0,451,11.02,6041,0.82,130,2.62,,
54050,농우바이오 ,16650,350,2.15,,,11735,1.42,0,0,,
54090,삼진엘앤디 ,2555,-20,-0.78,,,4292,0.6,0,0,,
54180,중앙오션 ,2040,35,1.75,47,43.4,993,2.05,0,0,,
54210,이랜텍 ,4435,-5,-0.11,718,6.18,7970,0.56,80,1.8,,
54220,비츠로시스 ,1305,10,0.77,27,48.33,1600,0.82,0,0,,
54300,팬스타엔터프라이즈 ,670,-3,-0.45,,,667,1,0,0,,
54340,엔알케이 ,2685,-370,-12.11,,,1560,1.72,0,0,,
54410,케이피티 ,5720,80,1.42,731,7.82,5617,1.02,50,0.87,,
54450,텔레칩스 ,11300,100,0.89,1179,9.58,7570,1.49,130,1.15,,
54540,삼영엠텍 ,3915,-15,-0.38,222,17.64,5613,0.7,90,2.3,,
54620,APS홀딩스 ,10700,650,6.47,1749,6.12,10544,1.01,0,0,,
54630,에이디칩스 ,2230,-30,-1.33,143,15.59,713,3.13,0,0,,
54670,대한뉴팜 ,14800,450,3.14,,,4960,2.98,50,0.34,,
54780,키이스트 ,2090,15,0.72,,,654,3.2,0,0,,
54800,아이디스홀딩스 ,13000,-50,-0.38,181,71.82,17552,0.74,150,1.15,,
54920,한컴시큐어 ,3140,-10,-0.32,,,4011,0.78,0,0,,
54930,유신 ,12300,-150,-1.2,564,21.81,28835,0.43,200,1.63,,
54940,엑사이엔씨 ,1375,10,0.73,79,17.41,1850,0.74,0,0,,
54950,제이브이엠 ,56900,100,0.18,1818,31.3,17717,3.21,320,0.56,,
55490,테이팩스 ,27500,200,0.73,2053,13.4,2152,12.78,0,0,,
55550,신한지주 ,48000,-400,-0.83,5736,8.37,65605,0.73,1450,3.02,,
56000,신스타임즈 ,2620,-115,-4.2,,,1388,1.89,0,0,,
56080,유진로봇 ,3415,-10,-0.29,,,1000,3.42,0,0,,
56090,유앤아이 ,11600,-250,-2.11,,,7693,1.51,0,0,,
56190,에스에프에이 ,43600,3600,9,2242,19.45,15838,2.75,1120,2.57,,
56360,코위버 ,5970,270,4.74,708,8.43,9025,0.66,70,1.17,,
56700,신화인터텍 ,2770,-20,-0.72,134,20.67,3351,0.83,50,1.81,,
56730,포스링크 ,2165,5,0.23,,,864,2.51,0,0,,
57030,와이비엠넷 ,3255,-20,-0.61,,,2897,1.12,150,4.61,,
57050,현대홈쇼핑 ,125000,-3000,-2.34,10932,11.43,121276,1.03,1500,1.2,,
57500,SKC 솔믹스 ,5000,35,0.7,,,532,9.4,0,0,,
57540,옴니시스템 ,2460,15,0.61,62,39.68,1631,1.51,0,0,,
57680,옴니텔 ,5820,390,7.18,,,430,13.53,0,0,,
57880,토필드 ,2360,20,0.85,,,1833,1.29,0,0,,
58110,멕아이씨에스 ,5490,-20,-0.36,,,1836,2.99,0,0,,
58220,아리온 ,907,-13,-1.41,,,489,1.85,0,0,,
58400,KNN ,952,2,0.21,52,18.31,1343,0.71,20,2.1,,
58420,제이웨이 ,2605,85,3.37,,,856,3.04,0,0,,
58430,포스코강판 ,27550,-150,-0.54,5186,5.31,34051,0.81,1000,3.63,,
58450,일야 ,3290,50,1.54,214,15.37,2632,1.25,0,0,,
58470,리노공업 ,59000,-700,-1.17,2343,25.18,13182,4.48,900,1.53,,
58530,크레아플래닛 ,1215,-35,-2.8,2,607.5,1371,0.89,0,0,,
58610,에스피지 ,5600,100,1.82,948,5.91,4919,1.14,100,1.79,,
58630,엠게임 ,4450,-5,-0.11,198,22.47,1421,3.13,0,0,,
58650,세아홀딩스 ,160000,4000,2.56,22519,7.11,429622,0.37,1750,1.09,,
58730,동아에스텍 ,7220,90,1.26,866,8.34,6767,1.07,200,2.77,,
58820,CMG제약 ,5370,-430,-7.41,19,282.63,930,5.77,0,0,,
58850,KTcs ,2410,20,0.84,183,13.17,3530,0.68,80,3.32,,
58860,케이티스 ,3125,25,0.81,295,10.59,4520,0.69,80,2.56,,
59090,미코 ,3695,25,0.68,49,75.41,2148,1.72,0,0,,
59100,아이컴포넌트 ,7500,280,3.88,828,9.06,5821,1.29,100,1.33,,
59120,아진엑스텍 ,9800,200,2.08,213,46.01,4834,2.03,200,2.04,,
59210,메타바이오메드 ,3585,-35,-0.97,30,119.5,2358,1.52,10,0.28,,
60150,인선이엔티 ,7070,10,0.14,13,543.85,4239,1.67,0,0,,
60230,이그잭스 ,994,2,0.2,,,663,1.5,0,0,,
60240,룽투코리아 ,9180,130,1.44,102,90,2203,4.17,0,0,,
60250,NHN한국사이버결제 ,18300,600,3.39,541,33.83,4852,3.77,0,0,,
60260,뉴보텍 ,2475,10,0.41,25,99,666,3.72,0,0,,
60280,큐렉소 ,13100,100,0.77,908,14.43,2711,4.83,0,0,,
60300,레드로버 ,3455,115,3.44,19,181.84,3395,1.02,0,0,,
60310,3S ,2000,-10,-0.5,,,695,2.88,0,0,,
60370,KT서브마린 ,4545,120,2.71,250,18.18,4631,0.98,50,1.1,,
60380,동양에스텍 ,3070,0,0,420,7.31,5032,0.61,100,3.26,,
60480,국일신동 ,2895,35,1.22,38,76.18,3465,0.84,50,1.73,,
60540,에스에이티 ,1795,85,4.97,170,10.56,2574,0.7,0,0,,
60560,홈센타홀딩스 ,2035,30,1.5,295,6.9,1984,1.03,50,2.46,,
60570,아이리버 ,5880,170,2.98,,,1226,4.8,0,0,,
60590,씨티씨바이오 ,9920,-80,-0.8,,,5201,1.91,0,0,,
60720,KH바텍 ,11650,750,6.88,,,12570,0.93,50,0.43,,
60900,퍼시픽바이오 ,1070,-10,-0.93,,,153,6.99,0,0,,
60980,한라홀딩스 ,68700,100,0.15,7062,9.73,85129,0.81,1250,1.82,,
61040,알에프텍 ,5300,210,4.13,519,10.21,6095,0.87,0,0,,
61250,화일약품 ,6550,100,1.55,472,13.88,6929,0.95,150,2.29,,
61970,엘비세미콘 ,2635,-20,-0.75,309,8.53,2153,1.22,0,0,,
62860,티엘아이 ,5540,40,0.73,,,10644,0.52,100,1.81,,
63080,게임빌 ,67700,4000,6.28,4549,14.88,35865,1.89,0,0,,
63160,종근당바이오 ,22400,-100,-0.44,1839,12.18,25847,0.87,400,1.79,,
63170,서울옥션 ,7710,-20,-0.26,383,20.13,4228,1.82,100,1.3,,
63440,에프엔씨애드컬쳐 ,1310,20,1.55,,,1052,1.25,0,0,,
63570,한국전자금융 ,10400,-250,-2.35,511,20.35,4156,2.5,80,0.77,,
63760,이엘피 ,26050,1850,7.64,2943,8.85,6467,4.03,0,0,,
64090,에프앤리퍼블릭 ,3855,-5,-0.13,,,329,11.72,0,0,,
64240,홈캐스트 ,15900,-600,-3.64,387,41.09,3539,4.49,0,0,,
64260,다날 ,4970,-100,-1.97,,,3320,1.5,0,0,,
64290,인텍플러스 ,4185,10,0.24,,,1535,2.73,0,0,,
64350,현대로템 ,19850,-50,-0.25,257,77.24,16376,1.21,0,0,,
64480,브리지텍 ,6000,80,1.35,664,9.04,4109,1.46,200,3.33,,
64520,바른전자 ,1660,-15,-0.9,27,61.48,996,1.67,0,0,,
64550,바이오니아 ,7900,350,4.64,,,1508,5.24,0,0,,
64760,티씨케이 ,62500,4500,7.76,1948,32.08,9763,6.4,500,0.8,,
64800,필링크 ,4170,-65,-1.53,7,595.71,1039,4.01,0,0,,
64820,케이프 ,3020,110,3.78,378,7.99,6770,0.45,0,0,,
64960,S&T모티브 ,46100,150,0.33,2316,19.91,46542,0.99,1000,2.17,,
65060,지엔코 ,2255,80,3.68,,,1720,1.31,0,0,,
65130,탑엔지니어링 ,6980,70,1.01,667,10.46,9703,0.72,100,1.43,,
65150,MP그룹 ,1315,0,0,,,475,2.77,0,0,,
65160,에프티이앤이 ,3950,85,2.2,,,869,4.55,0,0,,
65170,넥스트BT ,1770,-50,-2.75,,,605,2.93,0,0,,
65350,신성델타테크 ,4525,80,1.8,69,65.58,4851,0.93,50,1.1,,
65420,에스아이리소스 ,808,-13,-1.58,,,376,2.15,0,0,,
65440,이루온 ,2340,35,1.52,,,1293,1.81,0,0,,
65450,빅텍 ,4000,-10,-0.25,,,1439,2.78,0,0,,
65500,오리엔트정공 ,604,6,1,,,594,1.02,0,0,,
65510,휴비츠 ,13750,-50,-0.36,953,14.43,6502,2.11,100,0.73,,
65530,전파기지국 ,15500,-50,-0.32,1309,11.84,15064,1.03,500,3.23,,
65560,녹원씨아이 ,8050,380,4.95,,,1432,5.62,0,0,,
65570,삼영이엔씨 ,9230,100,1.1,777,11.88,9614,0.96,255,2.76,,
65620,제낙스 ,31350,-350,-1.1,,,1394,22.49,0,0,,
65650,메디프론 ,5270,-190,-3.48,,,934,5.64,0,0,,
65660,안트로젠 ,34700,550,1.61,50,694,4559,7.61,0,0,,
65680,우주일렉트로 ,13750,50,0.36,1609,8.55,17705,0.78,300,2.18,,
65690,대진디엠피 ,3720,40,1.09,206,18.06,6437,0.58,0,0,,
65710,서호전기 ,13200,50,0.38,1782,7.41,11141,1.18,700,5.3,,
65770,CS ,1475,55,3.87,,,1047,1.41,0,0,,
65940,바이오빌 ,4150,70,1.72,,,3350,1.24,0,0,,
65950,웰크론 ,3190,5,0.16,,,1950,1.64,0,0,,
66110,한프 ,1675,-5,-0.3,,,1673,1,0,0,,
66130,하츠 ,4735,15,0.32,325,14.57,6053,0.78,50,1.06,,
66310,큐에스아이 ,6420,30,0.47,172,37.33,6375,1.01,0,0,,
66410,투윈글로벌 ,907,7,0.78,,,337,2.69,0,0,,
66430,와이오엠 ,2465,70,2.92,,,894,2.76,0,0,,
66570,LG전자 ,94400,-1600,-1.67,422,223.7,66288,1.42,400,0.42,,
66575,LG전자우 ,43800,-600,-1.35,,,,,450,1.03,,
66590,우수AMS ,2605,0,0,271,9.61,2287,1.14,30,1.15,,
66620,국보디자인 ,22750,300,1.34,1463,15.55,11591,1.96,250,1.1,,
66670,디스플레이텍 ,3970,-5,-0.13,226,17.57,7729,0.51,50,1.26,,
66700,테라젠이텍스 ,6830,-250,-3.53,81,84.32,2590,2.64,0,0,,
66790,씨씨에스 ,520,-3,-0.57,,,425,1.22,0,0,,
66900,디에이피 ,3560,-15,-0.42,131,27.18,3936,0.9,0,0,,
66910,손오공 ,3720,-35,-0.93,81,45.93,1433,2.6,0,0,,
66970,엘앤에프 ,43400,900,2.12,312,139.1,3783,11.47,50,0.12,,
66980,브레인콘텐츠 ,895,0,0,26,34.42,694,1.29,0,0,,
67000,조이시티 ,14000,-50,-0.36,,,3844,3.64,0,0,,
67010,이씨에스 ,4640,110,2.43,408,11.37,5517,0.84,200,4.31,,
67080,대화제약 ,24350,50,0.21,211,115.4,3630,6.71,100,0.41,,
67160,아프리카TV ,18750,-50,-0.27,995,18.84,5266,3.56,290,1.55,,
67170,오텍 ,10450,300,2.96,904,11.56,7323,1.43,70,0.67,,
67280,멀티캠퍼스 ,33100,100,0.3,2176,15.21,12834,2.58,250,0.76,,
67290,JW신약 ,8490,10,0.12,,,989,8.58,60,0.71,,
67310,하나마이크론 ,5570,300,5.69,,,5392,1.03,0,0,,
67390,아스트 ,16800,-50,-0.3,513,32.75,5284,3.18,0,0,,
67570,엔브이에이치코리아 ,3475,50,1.46,1111,3.13,5397,0.64,140,4.03,,
67630,에이치엘비생명과학 ,7100,-70,-0.98,,,1169,6.07,0,0,,
67730,로지시스 ,3645,-20,-0.55,62,58.79,1750,2.08,60,1.65,,
67770,세진티에스 ,2800,10,0.36,,,5299,0.53,0,0,,
67830,세이브존I&C ,4975,5,0.1,717,6.94,8832,0.56,30,0.6,,
67900,와이엔텍 ,4540,-40,-0.87,382,11.88,5386,0.84,0,0,,
67920,이글루시큐리티 ,4370,30,0.69,362,12.07,3565,1.23,50,1.14,,
67990,도이치모터스 ,6180,-130,-2.06,,,2496,2.48,0,0,,
68050,팬엔터테인먼트 ,4395,45,1.03,66,66.59,3972,1.11,0,0,,
68240,다원시스 ,12350,-400,-3.14,296,41.72,5675,2.18,50,0.4,,
68270,셀트리온 ,176300,5300,3.1,1535,114.85,16784,10.5,0,0,,
68290,삼성출판사 ,9500,70,0.74,560,16.96,8443,1.13,110,1.16,,
68330,일신바이오 ,2425,-25,-1.02,62,39.11,746,3.25,0,0,,
68400,AJ렌터카 ,15450,300,1.98,362,42.68,10537,1.47,0,0,,
68760,셀트리온제약 ,40650,8750,27.43,110,369.55,10384,3.91,0,0,,
68790,DMS ,8540,220,2.64,1610,5.3,5833,1.46,50,0.59,,
68930,디지털대성 ,3900,-5,-0.13,366,10.66,2908,1.34,160,4.1,,
68940,아이씨케이 ,2400,25,1.05,8,300,905,2.65,0,0,,
69080,웹젠 ,28000,350,1.27,1431,19.57,6768,4.14,0,0,,
69110,코스온 ,13900,0,0,397,35.01,3314,4.19,0,0,,
69140,누리플랜 ,5570,-50,-0.89,512,10.88,4357,1.28,0,0,,
69260,휴켐스 ,23550,600,2.61,1118,21.06,12062,1.95,500,2.12,,
69330,유아이디 ,3160,35,1.12,,,3680,0.86,0,0,,
69410,엔텔스 ,12750,-50,-0.39,42,303.57,6122,2.08,0,0,,
69460,대호에이엘 ,1310,10,0.77,,,819,1.6,0,0,,
69510,에스텍 ,11150,-100,-0.89,1754,6.36,11379,0.98,500,4.48,,
69540,라이트론 ,5240,20,0.38,98,53.47,5786,0.91,0,0,,
69620,대웅제약 ,131500,1500,1.15,2613,50.33,43110,3.05,600,0.46,,
69640,한세엠케이 ,12500,100,0.81,396,31.57,12061,1.04,200,1.6,,
69730,DSR제강 ,5000,-20,-0.4,603,8.29,8780,0.57,40,0.8,,
69920,아이에스이커머스 ,4050,-200,-4.71,70,57.86,1372,2.95,0,0,,
69960,현대백화점 ,88300,-3700,-4.02,12101,7.3,157840,0.56,700,0.79,,
70300,한솔시큐어 ,6170,70,1.15,,,2292,2.69,0,0,,
70590,한솔인티큐브 ,2195,5,0.23,,,1908,1.15,0,0,,
70960,용평리조트 ,11950,0,0,324,36.88,8236,1.45,100,0.84,,
71050,한국금융지주 ,63000,-1000,-1.56,4784,13.17,54848,1.15,800,1.27,,
71055,한국금융지주우 ,35450,0,0,,,,,862,2.43,,
71090,하이스틸 ,21950,0,0,1950,11.26,62974,0.35,150,0.68,,
71200,인피니트헬스케어 ,6340,-20,-0.31,291,21.79,2858,2.22,0,0,,
71280,로체시스템즈 ,6840,230,3.48,314,21.78,3676,1.86,50,0.73,,
71320,지역난방공사 ,77500,600,0.78,10943,7.08,155889,0.5,3800,4.9,,
71460,대유위니아 ,3025,5,0.17,83,36.45,2719,1.11,0,0,,
71670,에이테크솔루션 ,10550,250,2.43,129,81.78,6697,1.58,0,0,,
71840,롯데하이마트 ,72200,2000,2.85,5144,14.04,80298,0.9,500,0.69,,
71850,캐스텍코리아 ,4265,-70,-1.61,614,6.95,8817,0.48,130,3.05,,
71950,코아스 ,1145,25,2.23,,,797,1.44,0,0,,
71970,STX중공업 ,5010,-120,-2.34,,,,,0,0,,
72020,중앙백신 ,19300,0,0,848,22.76,8247,2.34,50,0.26,,
72130,유엔젤 ,3865,-5,-0.13,,,3538,1.09,0,0,,
72470,우리산업홀딩스 ,7240,0,0,854,8.48,6700,1.08,50,0.69,,
72520,태양씨앤엘 ,1325,20,1.53,,,627,2.11,0,0,,
72710,농심홀딩스 ,111000,0,0,17111,6.49,181174,0.61,2000,1.8,,
72770,네오디안테크놀로지 ,1390,-30,-2.11,41,33.9,967,1.44,0,0,,
72870,메가스터디 ,31200,0,0,,,60405,0.52,700,2.24,,
72950,빛샘전자 ,5910,30,0.51,500,11.82,8424,0.7,100,1.69,,
72990,에이치시티 ,12000,100,0.84,1339,8.96,9381,1.28,0,0,,
73010,케이에스피 ,3760,0,0,,,1029,3.65,0,0,,
73070,넥센테크 ,13700,0,0,364,37.64,3358,4.08,125,0.91,,
73110,엘엠에스 ,10350,350,3.5,,,12447,0.83,150,1.45,,
73190,디비케이 ,2275,60,2.71,,,2668,0.85,0,0,,
73240,금호타이어 ,6700,-40,-0.59,,,6976,0.96,0,0,,
73490,이노와이어리스 ,13050,200,1.56,,,11194,1.17,0,0,,
73540,에프알텍 ,2545,30,1.19,,,3270,0.78,0,0,,
73560,우리손에프앤지 ,2235,45,2.05,220,10.16,1941,1.15,0,0,,
73570,에이티테크놀러지 ,944,0,0,,,639,1.48,0,0,,
73640,삼원테크 ,869,16,1.88,,,248,3.5,0,0,,
74430,아미노로직스 ,2000,-10,-0.5,,,507,3.94,0,0,,
74600,원익QnC ,13000,400,3.17,1662,7.82,5662,2.3,0,0,,
74610,이엔쓰리 ,3770,20,0.53,125,30.16,790,4.77,0,0,,
75130,플랜티넷 ,5400,30,0.56,318,16.98,7836,0.69,150,2.78,,
75180,새론오토모티브 ,7540,0,0,1175,6.42,11153,0.68,190,2.52,,
75580,세진중공업 ,3260,-15,-0.46,369,8.83,4133,0.79,100,3.07,,
75970,동국알앤에스 ,2400,20,0.84,104,23.08,3913,0.61,80,3.33,,
76080,웰크론한텍 ,3690,10,0.27,,,3412,1.08,0,0,,
76610,해성옵틱스 ,4740,250,5.57,118,40.17,4389,1.08,0,0,,
77280,한컴지엠디 ,2800,-55,-1.93,,,3584,0.78,0,0,,
77360,덕산하이메탈 ,9300,70,0.76,,,7546,1.23,0,0,,
77500,유니퀘스트 ,7130,-90,-1.25,162,44.01,6639,1.07,80,1.12,,
77970,STX엔진 ,9260,-70,-0.75,,,3878,2.39,0,0,,
78000,텔코웨어 ,12250,150,1.24,800,15.31,10850,1.13,500,4.08,,
78020,이베스트투자증권 ,10750,0,0,675,15.93,9200,1.17,515,4.79,,
78070,유비쿼스홀딩스 ,7210,20,0.28,1272,5.67,10361,0.7,250,3.47,,
78130,국일제지 ,615,-17,-2.69,,,476,1.29,0,0,,
78140,대봉엘에스 ,9570,-50,-0.52,757,12.64,5675,1.69,50,0.52,,
78150,HB테크놀러지 ,5010,540,12.08,388,12.91,1575,3.18,30,0.6,,
78160,메디포스트 ,96900,800,0.83,,,18237,5.31,0,0,,
78340,컴투스 ,121800,2600,2.18,12014,10.14,49352,2.47,1400,1.15,,
78350,한양디지텍 ,3725,30,0.81,,,4359,0.85,0,0,,
78520,에이블씨엔씨 ,19700,-300,-1.5,1043,18.89,11285,1.75,400,2.03,,
78590,두올산업 ,2065,40,1.98,194,10.64,1110,1.86,0,0,,
78600,대주전자재료 ,8100,540,7.14,67,120.9,4314,1.88,0,0,,
78650,코렌 ,1505,-20,-1.31,,,1514,0.99,0,0,,
78860,아이오케이 ,521,-3,-0.57,,,675,0.77,0,0,,
78890,가온미디어 ,10350,50,0.49,1400,7.39,8715,1.19,100,0.97,,
78930,GS ,66300,-1500,-2.21,8509,7.79,73540,0.9,1600,2.41,,
78935,GS우 ,42650,-350,-0.81,,,,,1650,3.87,,
78940,일경산업개발 ,607,-6,-0.98,,,1169,0.52,0,0,,
79000,와토스코리아 ,7200,-10,-0.14,499,14.43,10262,0.7,150,2.08,,
79160,CJ CGV ,73600,6200,9.2,583,126.24,17654,4.17,350,0.48,,
79170,한창산업 ,7500,90,1.21,392,19.13,9876,0.76,120,1.6,,
79190,EMW ,2660,45,1.72,81,32.84,1593,1.67,0,0,,
79370,제우스 ,16550,200,1.22,1878,8.81,16275,1.02,200,1.21,,
79430,현대리바트 ,26500,150,0.57,1969,13.46,16071,1.65,80,0.3,,
79440,아이엔지생명 ,50200,200,0.4,2936,17.1,50578,0.99,2226,4.43,,
79550,LIG넥스원 ,59800,-12700,-17.52,3502,17.08,28711,2.08,940,1.57,,
79650,서산 ,3995,-70,-1.72,439,9.1,3501,1.14,25,0.63,,
79660,사조해표 ,10400,-150,-1.42,165,63.03,18701,0.56,0,0,,
79810,디이엔티 ,5590,280,5.27,,,2514,2.22,0,0,,
79940,가비아 ,5690,90,1.61,423,13.45,3907,1.46,30,0.53,,
79950,인베니아 ,4720,220,4.89,377,12.52,1816,2.6,0,0,,
79960,동양이엔피 ,12200,-50,-0.41,2023,6.03,24198,0.5,300,2.46,,
79970,투비소프트 ,6870,340,5.21,,,3017,2.28,30,0.44,,
79980,휴비스 ,7830,70,0.9,267,29.33,11376,0.69,300,3.83,,
80000,에스엔유 ,4460,130,3,,,2868,1.56,0,0,,
80010,이상네트웍스 ,9040,190,2.15,656,13.78,7821,1.16,50,0.55,,
80160,모두투어 ,28950,-250,-0.86,954,30.35,5474,5.29,600,2.07,,
80220,제주반도체 ,3650,-80,-2.14,,,1615,2.26,0,0,,
80420,모다이노칩 ,10250,100,0.99,926,11.07,6217,1.65,0,0,,
80440,에스제이케이 ,890,0,0,,,508,1.75,0,0,,
80470,성창오토텍 ,7740,60,0.78,180,43,5944,1.3,0,0,,
80520,오디텍 ,7250,-120,-1.63,886,8.18,9853,0.74,130,1.79,,
80530,코디 ,1150,10,0.88,,,2462,0.47,0,0,,
80580,오킨스전자 ,4800,105,2.24,,,3967,1.21,0,0,,
81000,일진다이아 ,22500,700,3.21,413,54.48,7520,2.99,100,0.44,,
81150,티플랙스 ,2005,5,0.25,74,27.09,3524,0.57,20,1,,
81580,성우전자 ,4500,65,1.47,830,5.42,6491,0.69,100,2.22,,
81660,휠라코리아 ,72700,-800,-1.09,28420,2.56,75175,0.97,250,0.34,,
81970,넥스지 ,8450,-140,-1.63,80,105.63,6184,1.37,0,0,,
82210,옵트론텍 ,7400,250,3.5,278,26.62,4004,1.85,0,0,,
82270,젬백스 ,12250,-200,-1.61,,,1747,7.01,0,0,,
82640,동양생명 ,8670,90,1.05,118,73.47,16852,0.51,200,2.31,,
82660,삼우엠스 ,926,11,1.2,,,2864,0.32,0,0,,
82740,두산엔진 ,4610,30,0.66,,,7687,0.6,0,0,,
82800,루미마이크로 ,1085,-10,-0.91,,,599,1.81,0,0,,
82850,우리이티아이 ,1465,15,1.03,,,2713,0.54,0,0,,
82920,비츠로셀 ,14500,0,0,1046,13.86,6093,2.38,0,0,,
83310,엘오티베큠 ,17000,500,3.03,665,25.56,6418,2.65,0,0,,
83420,KPX그린케미칼 ,4770,25,0.53,144,33.13,5775,0.83,160,3.35,,
83450,GST ,9860,280,2.92,458,21.53,6191,1.59,0,0,,
83470,KJ프리텍 ,2210,-10,-0.45,,,2222,0.99,0,0,,
