종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,,2020
51900,LG생활건강 ,1571000,42000,2.75,46431,33.84,234042,6.71,11000,0.7,,
51905,LG생활건강우 ,711000,7000,0.99,,,,,11050,1.55,,
51910,LG화학 ,692000,-10000,-1.42,4085,169.4,217230,3.19,2000,0.29,,
51915,LG화학우 ,346500,-7500,-2.12,,,,,2050,0.59,,
51980,센트럴바이오 ,1525,5,0.33,,,528,2.89,0,0,,
52020,에스티큐브 ,8410,-230,-2.66,,,1029,8.17,0,0,,
52190,이에스에이 ,295,0,0,,,766,0.39,0,0,,
52220,iMBC ,2740,20,0.74,93,29.46,2270,1.21,0,0,,
52260,현대바이오랜드 ,24700,-200,-0.8,723,34.16,10382,2.38,350,1.42,,
52300,W홀딩컴퍼니 ,371,25,7.23,,,429,0.86,0,0,,
52330,코텍 ,8890,590,7.11,2069,4.3,20412,0.44,400,4.5,,
52400,코나아이 ,26000,-1300,-4.76,,,5557,4.68,0,0,,
52420,오성첨단소재 ,4705,130,2.84,236,19.94,2813,1.67,0,0,,
52460,아이크래프트 ,4215,80,1.93,,,2209,1.91,0,0,,
52600,한네트 ,7390,550,8.04,98,75.41,3033,2.44,100,1.35,,
52670,제일바이오 ,7980,-90,-1.12,152,52.5,2108,3.79,0,0,,
52690,한전기술 ,16800,550,3.38,694,24.21,12878,1.3,310,1.85,,
52710,아모텍 ,32100,2100,7,37,867.57,20412,1.57,0,0,,
52770,아이톡시 ,4460,0,0,,,703,6.34,0,0,,
52790,액토즈소프트 ,11300,-100,-0.88,1897,5.96,10423,1.08,0,0,,
52860,아이앤씨 ,4005,-60,-1.48,339,11.81,3126,1.28,100,2.5,,
52900,KMH하이텍 ,1860,-160,-7.92,48,38.75,1358,1.37,0,0,,
53030,바이넥스 ,28750,-1400,-4.64,273,105.31,5056,5.69,0,0,,
53050,지에스이 ,1735,-5,-0.29,155,11.19,2305,0.75,40,2.31,,
53060,세동 ,703,-1,-0.14,,,884,0.8,0,0,,
53080,원방테크 ,44000,-1300,-2.87,3571,12.32,25476,1.73,0,0,,
53110,소리바다 ,400,19,4.99,,,338,1.18,0,0,,
53160,프리엠스 ,8240,-530,-6.04,102,80.78,7582,1.09,50,0.61,,
53210,스카이라이프 ,9390,-120,-1.26,1147,8.19,14620,0.64,350,3.73,,
53260,금강철강 ,3250,50,1.56,265,12.26,5902,0.55,100,3.08,,
53270,구영테크 ,1720,10,0.58,136,12.65,2717,0.63,30,1.74,,
53280,예스24 ,15050,1350,9.85,,,3715,4.05,200,1.33,,
53290,NE능률 ,2745,0,0,59,46.53,3886,0.71,0,0,,
53300,한국정보인증 ,7500,-220,-2.85,229,32.75,2735,2.74,100,1.33,,
53350,이니텍 ,4300,5,0.12,,,5856,0.73,20,0.47,,
53450,세코닉스 ,6020,-180,-2.9,,,9257,0.65,50,0.83,,
53580,웹케시 ,76600,1500,2,1406,54.48,8017,9.55,200,0.26,,
53590,한국테크놀로지 ,1190,40,3.48,,,343,3.47,0,0,,
53610,프로텍 ,28050,-450,-1.58,3720,7.54,18797,1.49,400,1.43,,
53620,태양 ,8390,50,0.6,925,9.07,18435,0.46,150,1.79,,
53660,현진소재 ,400,0,0,,,,,0,0,,
53690,한미글로벌 ,9790,310,3.27,2222,4.41,10777,0.91,200,2.04,,
53700,삼보모터스 ,6710,20,0.3,,,12158,0.55,0,0,,
53800,안랩 ,64600,100,0.16,2204,29.31,20539,3.15,900,1.39,,
53950,경남제약 ,8190,10,0.12,,,3588,2.28,0,0,,
53980,오상자이엘 ,11200,-500,-4.27,,,2131,5.26,0,0,,
54040,한국컴퓨터 ,3050,-45,-1.45,496,6.15,5849,0.52,130,4.26,,
54050,농우바이오 ,10250,0,0,436,23.51,14399,0.71,200,1.95,,
54090,삼진엘앤디 ,3580,-120,-3.24,24,149.17,3698,0.97,75,2.09,,
54180,메디콕스 ,1905,-55,-2.81,,,756,2.52,0,0,,
54210,이랜텍 ,6300,60,0.96,571,11.03,7484,0.84,100,1.59,,
54220,비츠로시스 ,3875,0,0,,,,,0,0,,
54300,팬스타엔터프라이즈 ,740,-12,-1.6,16,46.25,821,0.9,0,0,,
54410,케이피티유 ,5700,20,0.35,,,6500,0.88,0,0,,
54450,텔레칩스 ,14350,-100,-0.69,663,21.64,7624,1.88,120,0.84,,
54540,삼영엠텍 ,5570,-80,-1.42,273,20.4,5964,0.93,100,1.8,,
54620,APS홀딩스 ,7430,-20,-0.27,,,10530,0.71,0,0,,
54630,에이디칩스 ,877,84,10.59,,,683,1.28,0,0,,
54670,대한뉴팜 ,12650,600,4.98,1085,11.66,4254,2.97,0,0,,
54780,키이스트 ,11700,50,0.43,,,2555,4.58,0,0,,
54800,아이디스홀딩스 ,12600,-100,-0.79,,,20285,0.62,200,1.59,,
54920,한컴위드 ,5440,-50,-0.91,1905,2.86,4404,1.24,0,0,,
54930,유신 ,13700,-150,-1.08,,,27126,0.51,0,0,,
54940,엑사이엔씨 ,1480,25,1.72,,,1570,0.94,0,0,,
54950,제이브이엠 ,32750,-450,-1.36,993,32.98,19525,1.68,400,1.22,,
55490,테이팩스 ,33950,-850,-2.44,1617,21,21349,1.59,0,0,,
55550,신한지주 ,33650,700,2.12,7000,4.81,79682,0.42,1850,5.5,,
56000,네스엠 ,2370,5,0.21,,,1229,1.93,0,0,,
56080,유진로봇 ,2460,0,0,,,1385,1.78,0,0,,
56090,유앤아이 ,4100,140,3.54,,,4892,0.84,0,0,,
56190,에스에프에이 ,37750,250,0.67,3939,9.58,24380,1.55,1056,2.8,,
56360,코위버 ,9880,-30,-0.3,2208,4.47,12111,0.82,200,2.02,,
56700,신화인터텍 ,2760,20,0.73,327,8.44,3315,0.83,50,1.81,,
56730,포스링크 ,1550,0,0,,,193,8.03,0,0,,
57030,YBM넷 ,8060,-130,-1.59,110,73.27,2583,3.12,0,0,,
57050,현대홈쇼핑 ,74800,100,0.13,7354,10.17,144315,0.52,2000,2.67,,
57500,SKC 솔믹스 ,5530,-90,-1.6,6,921.67,1559,3.55,0,0,,
57540,옴니시스템 ,2765,-60,-2.12,463,5.97,2326,1.19,0,0,,
57680,티사이언티픽 ,4570,-30,-0.65,54,84.63,890,5.13,0,0,,
57880,필로시스헬스케어 ,3190,-555,-14.82,,,542,5.89,0,0,,
58110,멕아이씨에스 ,31300,-1900,-5.72,,,754,41.51,0,0,,
58220,아리온 ,275,0,0,,,523,0.53,0,0,,
58400,KNN ,2020,155,8.31,61,33.11,1479,1.37,20,0.99,,
58420,제이웨이 ,599,-14,-2.28,,,578,1.04,0,0,,
58430,포스코강판 ,15450,500,3.34,446,34.64,36256,0.43,400,2.59,,
58450,일야 ,685,0,0,,,607,1.13,0,0,,
58470,리노공업 ,119300,200,0.17,3485,34.23,19694,6.06,1200,1.01,,
58530,슈펙스비앤피 ,162,0,0,,,541,0.3,0,0,,
58610,에스피지 ,7580,250,3.41,370,20.49,6336,1.2,100,1.32,,
58630,엠게임 ,5090,-40,-0.78,406,12.54,2050,2.48,0,0,,
58650,세아홀딩스 ,71900,1000,1.41,7707,9.33,491403,0.15,2250,3.13,,
58730,다스코 ,5610,100,1.81,125,44.88,8008,0.7,0,0,,
58820,CMG제약 ,4670,-50,-1.06,25,186.8,1297,3.6,0,0,,
58850,KTcs ,2260,50,2.26,178,12.7,3715,0.61,80,3.54,,
58860,KTis ,2595,15,0.58,272,9.54,4835,0.54,90,3.47,,
59090,미코 ,14800,-500,-3.27,259,57.14,2955,5.01,40,0.27,,
59100,아이컴포넌트 ,4095,-140,-3.31,,,4061,1.01,0,0,,
59120,아진엑스텍 ,5600,-120,-2.1,253,22.13,4198,1.33,100,1.79,,
59210,메타바이오메드 ,2830,100,3.66,143,19.79,2232,1.27,10,0.35,,
60150,인선이엔티 ,9650,50,0.52,441,21.88,5361,1.8,0,0,,
60230,이그잭스 ,1625,35,2.2,,,769,2.11,0,0,,
60240,룽투코리아 ,5040,-40,-0.79,67,75.22,2898,1.74,0,0,,
60250,NHN한국사이버결제 ,65900,-300,-0.45,1109,59.42,5535,11.91,230,0.35,,
60260,뉴보텍 ,1490,0,0,66,22.58,826,1.8,0,0,,
60280,큐렉소 ,6680,120,1.83,,,1318,5.07,0,0,,
60300,레드로버 ,610,0,0,,,104,5.87,0,0,,
60310,3S ,2200,-5,-0.23,,,745,2.95,0,0,,
60370,KT서브마린 ,6190,-230,-3.58,24,257.92,4680,1.32,30,0.48,,
60380,동양에스텍 ,2755,0,0,199,13.84,5148,0.54,100,3.63,,
60480,국일신동 ,4060,-35,-0.85,,,4269,0.95,50,1.23,,
60540,에스에이티 ,2660,-5,-0.19,355,7.49,3231,0.82,50,1.88,,
60560,홈센타홀딩스 ,1275,-5,-0.39,,,934,1.37,0,0,,
60570,드림어스컴퍼니 ,4910,50,1.03,,,2074,2.37,0,0,,
60590,씨티씨바이오 ,7990,210,2.7,,,3870,2.06,0,0,,
60720,KH바텍 ,18750,100,0.54,,,7998,2.34,0,0,,
60850,영림원소프트랩 ,14350,-150,-1.03,714,20.1,1578,9.09,25,0.17,,
60900,대한그린파워 ,1015,-35,-3.33,,,188,5.4,0,0,,
60980,한라홀딩스 ,34500,1650,5.02,3921,8.8,84613,0.41,2000,5.8,,
61040,알에프텍 ,10650,-100,-0.93,,,6140,1.73,0,0,,
61250,화일약품 ,10950,550,5.29,235,46.6,6906,1.59,125,1.14,,
61970,엘비세미콘 ,9300,-220,-2.31,744,12.5,3419,2.72,50,0.54,,
62860,티엘아이 ,7650,-200,-2.55,180,42.5,7219,1.06,100,1.31,,
62970,피피아이 ,7090,120,1.72,339,20.91,2409,2.94,0,0,,
63080,게임빌 ,32150,-500,-1.53,2110,15.24,38098,0.84,0,0,,
63160,종근당바이오 ,41050,-1300,-3.07,2280,18,28890,1.42,200,0.49,,
63170,서울옥션 ,5400,200,3.85,,,4052,1.33,0,0,,
63440,SM Life Design ,1820,-30,-1.62,,,1084,1.68,0,0,,
63570,한국전자금융 ,5970,60,1.02,150,39.8,4581,1.3,110,1.84,,
63760,이엘피 ,9170,-170,-1.82,859,10.68,14225,0.64,120,1.31,,
64090,에프앤리퍼블릭 ,403,2,0.5,,,423,0.95,0,0,,
64240,홈캐스트 ,2990,-20,-0.66,,,2113,1.42,0,0,,
64260,다날 ,4915,-15,-0.3,434,11.32,3168,1.55,0,0,,
64290,인텍플러스 ,12150,-50,-0.41,448,27.12,1733,7.01,0,0,,
64350,현대로템 ,16050,0,0,,,9695,1.66,0,0,,
64480,브리지텍 ,3325,20,0.61,,,2755,1.21,100,3.01,,
64510,에코마이스터 ,1620,20,1.25,,,855,1.89,0,0,,
64520,바른전자 ,1005,0,0,,,639,1.57,0,0,,
64550,바이오니아 ,21850,-2100,-8.77,,,1355,16.13,0,0,,
64760,티씨케이 ,97500,1200,1.25,4011,24.31,18883,5.16,900,0.92,,
64800,젬백스링크 ,1235,-15,-1.2,54,22.87,1839,0.67,10,0.81,,
64820,케이프 ,4815,-155,-3.12,260,18.52,5801,0.83,0,0,,
64960,S&T모티브 ,54100,-700,-1.28,181,298.9,50329,1.07,1400,2.59,,
65060,지엔코 ,1210,20,1.68,,,932,1.3,0,0,,
65130,탑엔지니어링 ,9300,-40,-0.43,2469,3.77,13291,0.7,100,1.08,,
65150,MP그룹 ,1315,0,0,11,119.55,252,5.22,0,0,,
65170,넥스트BT ,1970,-60,-2.96,,,734,2.68,0,0,,
65350,신성델타테크 ,7050,-90,-1.26,261,27.01,5302,1.33,80,1.13,,
65370,위세아이텍 ,17400,-450,-2.52,784,22.19,3255,5.35,50,0.29,,
65420,에스아이리소스 ,639,0,0,,,178,3.59,0,0,,
65440,이루온 ,1380,20,1.47,20,69,1263,1.09,0,0,,
65450,빅텍 ,7370,-140,-1.86,77,95.71,1520,4.85,0,0,,
65500,오리엔트정공 ,787,-35,-4.26,,,424,1.86,0,0,,
65510,휴비츠 ,7250,70,0.97,688,10.54,7403,0.98,150,2.07,,
65530,전파기지국 ,4390,-50,-1.13,45,97.56,1322,3.32,50,1.14,,
65560,녹원씨엔아이 ,6230,-100,-1.58,,,4418,1.41,0,0,,
65570,삼영이엔씨 ,7340,-120,-1.61,,,8544,0.86,0,0,,
65620,제낙스 ,3190,0,0,,,66,48.33,0,0,,
65650,메디프론 ,4295,25,0.59,,,601,7.15,0,0,,
65660,안트로젠 ,45350,-1100,-2.37,,,7607,5.96,0,0,,
65680,우주일렉트로 ,29900,-400,-1.32,1407,21.25,19095,1.57,300,1,,
65690,파커스 ,3005,-40,-1.31,,,5914,0.51,150,4.99,,
65710,서호전기 ,23500,-100,-0.42,2978,7.89,14529,1.62,1200,5.11,,
65770,CS ,2370,5,0.21,,,1155,2.05,0,0,,
65950,웰크론 ,6540,-290,-4.25,,,2182,3,0,0,,
66110,한프 ,480,0,0,,,,,0,0,,
66130,하츠 ,6980,30,0.43,194,35.98,6471,1.08,30,0.43,,
66310,큐에스아이 ,15700,50,0.32,137,114.6,6583,2.38,50,0.32,,
66360,체리부로 ,2445,30,1.24,,,3225,0.76,0,0,,
66410,버킷스튜디오 ,2355,-125,-5.04,,,1334,1.77,0,0,,
66430,와이오엠 ,1800,55,3.15,,,940,1.91,0,0,,
66570,LG전자 ,86800,900,1.05,169,513.61,79245,1.1,750,0.86,,
66575,LG전자우 ,33200,350,1.07,,,,,800,2.41,,
66590,우수AMS ,10000,-50,-0.5,11,909.09,2442,4.1,0,0,,
66620,국보디자인 ,15800,100,0.64,2293,6.89,16449,0.96,300,1.9,,
66670,디스플레이텍 ,3440,15,0.44,316,10.89,8006,0.43,100,2.91,,
66700,테라젠이텍스 ,10100,50,0.5,1432,7.05,4378,2.31,0,0,,
66790,씨씨에스 ,846,0,0,,,590,1.43,0,0,,
66900,디에이피 ,4360,10,0.23,54,80.74,4423,0.99,0,0,,
66910,손오공 ,1765,25,1.44,,,909,1.94,0,0,,
66970,엘앤에프 ,40950,-1050,-2.5,,,5040,8.13,50,0.12,,
66980,브레인콘텐츠 ,507,7,1.4,5,101.4,620,0.82,0,0,,
67000,조이시티 ,20700,-1050,-4.83,,,2186,9.47,0,0,,
67010,이씨에스 ,4185,-115,-2.67,308,13.59,3645,1.15,100,2.39,,
67080,대화제약 ,13750,0,0,600,22.92,4354,3.16,150,1.09,,
67160,아프리카TV ,60900,1800,3.05,3164,19.25,10346,5.89,550,0.9,,
67170,오텍 ,13100,100,0.77,719,18.22,9288,1.41,130,0.99,,
67280,멀티캠퍼스 ,35600,200,0.56,3162,11.26,18503,1.92,600,1.69,,
67290,JW신약 ,5480,40,0.74,35,156.57,1587,3.45,60,1.09,,
67310,하나마이크론 ,7920,-70,-0.88,,,5238,1.51,50,0.63,,
67390,아스트 ,4480,120,2.75,,,7376,0.61,0,0,,
67570,엔브이에이치코리아 ,3980,40,1.02,364,10.93,4904,0.81,50,1.26,,
67630,에이치엘비생명과학 ,26200,-350,-1.32,,,7094,3.69,0,0,,
67730,로지시스 ,5720,80,1.42,,,1676,3.41,60,1.05,,
67770,세진티에스 ,3485,-5,-0.14,,,4464,0.78,0,0,,
67830,세이브존I&C ,3020,65,2.2,590,5.12,10914,0.28,30,0.99,,
67900,와이엔텍 ,12450,100,0.81,1012,12.3,7405,1.68,0,0,,
67920,이글루시큐리티 ,4545,-65,-1.41,211,21.54,4392,1.03,140,3.08,,
67990,도이치모터스 ,6330,500,8.58,2073,3.05,8847,0.72,0,0,,
68050,팬엔터테인먼트 ,3485,0,0,41,85,1756,1.98,0,0,,
68240,다원시스 ,21650,650,3.1,161,134.47,7825,2.77,100,0.46,,
68270,셀트리온 ,296500,20000,7.23,2236,132.6,20795,14.26,0,0,,
68290,삼성출판사 ,23400,-400,-1.68,487,48.05,9069,2.58,100,0.43,,
68330,일신바이오 ,8650,480,5.88,109,79.36,908,9.53,7,0.08,,
68400,SK렌터카 ,8890,110,1.25,740,12.01,9639,0.92,0,0,,
68760,셀트리온제약 ,129200,17000,15.15,241,536.1,7826,16.51,0,0,,
68790,DMS ,9480,-280,-2.87,768,12.34,7205,1.32,75,0.79,,
68930,디지털대성 ,7460,200,2.75,762,9.79,3693,2.02,300,4.02,,
68940,아이씨케이 ,3865,-100,-2.52,,,475,8.14,0,0,,
69080,웹젠 ,37150,0,0,1369,27.14,10064,3.69,0,0,,
69110,코스온 ,4845,-45,-0.92,,,4765,1.02,0,0,,
69140,누리플랜 ,6440,20,0.31,,,4313,1.49,0,0,,
69260,휴켐스 ,25900,-150,-0.58,1812,14.29,15970,1.62,1000,3.86,,
69330,유아이디 ,1055,0,0,,,1284,0.82,0,0,,
69410,엔텔스 ,8630,70,0.82,301,28.67,6109,1.41,0,0,,
69460,대호에이엘 ,2160,85,4.1,,,972,2.22,0,0,,
69510,에스텍 ,9570,40,0.42,2045,4.68,14115,0.68,600,6.27,,
69540,라이트론 ,5420,0,0,276,19.64,2648,2.05,0,0,,
69620,대웅제약 ,94400,-600,-0.63,2132,44.28,44820,2.11,600,0.64,,
69640,한세엠케이 ,2940,-5,-0.17,,,7793,0.38,0,0,,
69730,DSR제강 ,4760,-10,-0.21,469,10.15,9851,0.48,40,0.84,,
69920,아이에스이커머스 ,3880,-10,-0.26,,,1949,1.99,0,0,,
69960,현대백화점 ,68600,2000,3,8639,7.94,181263,0.38,1000,1.46,,
70300,엑스큐어 ,4810,0,0,175,27.49,3165,1.52,0,0,,
70590,한솔인티큐브 ,2510,-25,-0.99,,,1705,1.47,0,0,,
70960,용평리조트 ,4325,195,4.72,,,8222,0.53,0,0,,
71050,한국금융지주 ,77200,4700,6.48,14467,5.34,81250,0.95,2900,3.76,,
71055,한국금융지주우 ,62400,2100,3.48,,,,,2962,4.75,,
71090,하이스틸 ,15400,50,0.33,16,962.5,63833,0.24,100,0.65,,
71200,인피니트헬스케어 ,7040,-90,-1.26,297,23.7,3469,2.03,0,0,,
71280,로체시스템즈 ,5460,30,0.55,80,68.25,4274,1.28,0,0,,
71320,지역난방공사 ,39300,150,0.38,,,132086,0.3,0,0,,
71460,위니아딤채 ,2510,20,0.8,131,19.16,2393,1.05,0,0,,
71670,에이테크솔루션 ,10600,100,0.95,145,73.1,7007,1.51,0,0,,
71840,롯데하이마트 ,32700,800,2.51,,,81410,0.4,1000,3.06,,
71850,캐스텍코리아 ,3070,-90,-2.85,,,7346,0.42,0,0,,
71950,코아스 ,1100,20,1.85,70,15.71,811,1.36,0,0,,
71970,STX중공업 ,4110,-100,-2.38,,,4813,0.85,0,0,,
72020,중앙백신 ,17750,150,0.85,186,95.43,8671,2.05,50,0.28,,
72130,유엔젤 ,4390,65,1.5,,,2745,1.6,0,0,,
72470,우리산업홀딩스 ,5140,-120,-2.28,10,514,6836,0.75,25,0.49,,
72520,제넨바이오 ,3200,-290,-8.31,,,322,9.94,0,0,,
72710,농심홀딩스 ,73600,500,0.68,7887,9.33,198514,0.37,2000,2.72,,
72770,율호 ,1540,-55,-3.45,,,636,2.42,0,0,,
72870,메가스터디 ,11750,-150,-1.26,1069,10.99,22365,0.53,450,3.83,,
72950,빛샘전자 ,5930,-160,-2.63,333,17.81,9323,0.64,100,1.69,,
72990,에이치시티 ,11550,-250,-2.12,880,13.13,7180,1.61,30,0.26,,
73010,케이에스피 ,1385,25,1.84,46,30.11,629,2.2,0,0,,
73070,에스모 ,407,0,0,,,450,0.9,0,0,,
73110,엘엠에스 ,10350,-100,-0.96,1603,6.46,13986,0.74,250,2.42,,
73190,듀오백 ,2745,15,0.55,,,2289,1.2,0,0,,
73240,금호타이어 ,4110,170,4.31,,,4383,0.94,0,0,,
73490,이노와이어리스 ,57800,-200,-0.34,2190,26.39,13479,4.29,250,0.43,,
73540,에프알텍 ,5660,-120,-2.08,,,2742,2.06,0,0,,
73560,우리손에프앤지 ,2080,40,1.96,61,34.1,2645,0.79,25,1.2,,
73570,WI ,1495,-10,-0.66,20,74.75,536,2.79,0,0,,
73640,테라사이언스 ,1765,-10,-0.56,,,479,3.68,0,0,,
74430,아미노로직스 ,2035,-35,-1.69,,,590,3.45,0,0,,
74600,원익QnC ,15300,-200,-1.29,99,154.55,8103,1.89,0,0,,
74610,이엔플러스 ,3425,-75,-2.14,,,1232,2.78,0,0,,
75130,플랜티넷 ,5330,-30,-0.56,303,17.59,7467,0.71,250,4.69,,
75180,새론오토모티브 ,4090,5,0.12,,,11092,0.37,140,3.42,,
75580,세진중공업 ,7520,-280,-3.59,42,179.05,2765,2.72,20,0.27,,
75970,동국알앤에스 ,3600,-150,-4,140,25.71,4066,0.89,80,2.22,,
76080,웰크론한텍 ,2705,-90,-3.22,,,3257,0.83,0,0,,
76610,해성옵틱스 ,1590,-30,-1.85,,,1957,0.81,0,0,,
77360,덕산하이메탈 ,7740,60,0.78,563,13.75,8904,0.87,0,0,,
77500,유니퀘스트 ,10650,-150,-1.39,953,11.18,7830,1.36,150,1.41,,
77970,STX엔진 ,6400,-50,-0.78,737,8.68,8586,0.75,0,0,,
78000,텔코웨어 ,12150,50,0.41,761,15.97,11450,1.06,550,4.53,,
78020,이베스트투자증권 ,6370,330,5.46,1132,5.63,9264,0.69,345,5.42,,
78070,유비쿼스홀딩스 ,26800,-300,-1.11,424,63.21,10715,2.5,130,0.49,,
78130,국일제지 ,4865,0,0,,,357,13.63,0,0,,
78140,대봉엘에스 ,10900,150,1.4,517,21.08,7289,1.5,50,0.46,,
78150,HB테크놀러지 ,1940,15,0.78,41,47.32,2025,0.96,20,1.03,,
78160,메디포스트 ,33300,1950,6.22,,,7145,4.66,0,0,,
78340,컴투스 ,123000,3100,2.59,9160,13.43,71478,1.72,1400,1.14,,
78350,한양디지텍 ,5280,-10,-0.19,,,2890,1.83,0,0,,
78520,에이블씨엔씨 ,7740,-10,-0.13,,,9140,0.85,0,0,,
78590,OQP ,4550,155,3.53,,,442,10.29,0,0,,
78600,대주전자재료 ,44000,-400,-0.9,,,5269,8.35,0,0,,
78650,코렌 ,823,5,0.61,,,1030,0.8,0,0,,
78860,아이오케이 ,2120,-20,-0.93,,,2035,1.04,0,0,,
78890,가온미디어 ,6170,80,1.31,1227,5.03,10477,0.59,100,1.62,,
78930,GS ,38500,1650,4.48,5745,6.7,93746,0.41,1900,4.94,,
78935,GS우 ,30900,750,2.49,,,,,1950,6.31,,
78940,코드네이처 ,2190,55,2.58,,,695,3.15,0,0,,
79000,와토스코리아 ,5500,110,2.04,437,12.59,10456,0.53,200,3.64,,
79160,CJ CGV ,22450,500,2.28,,,11590,1.94,0,0,,
79170,한창산업 ,8570,90,1.06,227,37.75,10088,0.85,110,1.28,,
79190,EMW ,2780,0,0,120,23.17,971,2.86,0,0,,
79370,제우스 ,20300,-600,-2.87,1359,14.94,21560,0.94,200,0.99,,
79430,현대리바트 ,15000,-400,-2.6,968,15.5,22301,0.67,150,1,,
79550,LIG넥스원 ,30200,550,1.85,145,208.28,28817,1.05,600,1.99,,
79650,서산 ,2405,-5,-0.21,,,3526,0.68,0,0,,
79810,디이엔티 ,10550,-100,-0.94,,,1469,7.18,0,0,,
79940,가비아 ,13150,-200,-1.5,826,15.92,5410,2.43,40,0.3,,
79950,인베니아 ,2815,-5,-0.18,53,53.11,1945,1.45,0,0,,
79960,동양이엔피 ,16950,-50,-0.29,3154,5.37,27524,0.62,300,1.77,,
79970,투비소프트 ,3015,695,29.96,,,1778,1.7,0,0,,
79980,휴비스 ,8550,-160,-1.84,,,11407,0.75,150,1.75,,
80000,에스엔유 ,4075,45,1.12,226,18.03,3362,1.21,0,0,,
80010,이상네트웍스 ,7000,630,9.89,1061,6.6,10650,0.66,100,1.43,,
80160,모두투어 ,16950,1450,9.35,101,167.82,6567,2.58,120,0.71,,
80220,제주반도체 ,3865,-55,-1.4,,,2430,1.59,0,0,,
80420,모다이노칩 ,4275,-20,-0.47,77,55.52,4320,0.99,0,0,,
80440,에스제이케이 ,498,0,0,,,997,0.5,0,0,,
80470,성창오토텍 ,9050,-270,-2.9,,,5186,1.75,30,0.33,,
80520,오디텍 ,5360,40,0.75,192,27.92,10005,0.54,100,1.87,,
80530,코디 ,2150,20,0.94,,,1852,1.16,0,0,,
80580,오킨스전자 ,21200,200,0.95,35,605.71,3690,5.75,0,0,,
80720,한국유니온제약 ,20900,3700,21.51,65,321.54,9084,2.3,0,0,,
81000,일진다이아 ,51900,-2000,-3.71,914,56.78,12656,4.1,300,0.58,,
81150,티플랙스 ,3195,10,0.31,91,35.11,4040,0.79,20,0.63,,
81580,성우전자 ,2545,-35,-1.36,,,6595,0.39,0,0,,
81660,휠라홀딩스 ,47500,1200,2.59,4382,10.84,20448,2.32,219,0.46,,
82210,옵트론텍 ,6520,-50,-0.76,461,14.14,4750,1.37,30,0.46,,
82270,젬백스 ,25000,-100,-0.4,,,2467,10.13,0,0,,
82640,동양생명 ,3500,50,1.45,739,4.74,16121,0.22,230,6.57,,
82660,코스나인 ,1550,-45,-2.82,,,629,2.46,0,0,,
82740,HSD엔진 ,4885,-50,-1.01,,,5722,0.85,0,0,,
82800,비보존 헬스케어 ,2035,-105,-4.91,,,905,2.25,0,0,,
82850,우리바이오 ,6080,100,1.67,107,56.82,2078,2.93,0,0,,
82920,비츠로셀 ,17350,-300,-1.7,936,18.54,6567,2.64,100,0.58,,
83310,엘오티베큠 ,15850,50,0.32,143,110.84,9277,1.71,0,0,,
83420,그린케미칼 ,6250,440,7.57,236,26.48,4521,1.38,170,2.72,,
83450,GST ,18300,1100,6.4,2010,9.1,10657,1.72,200,1.09,,
83470,이엠앤아이 ,1585,0,0,968,1.64,219,7.24,0,0,,
83500,에프엔에스테크 ,10200,410,4.19,202,50.5,6180,1.65,0,0,,
83550,케이엠 ,13350,-300,-2.2,694,19.24,8147,1.64,50,0.37,,
83640,인콘 ,2130,-30,-1.39,,,1778,1.2,0,0,,
83650,비에이치아이 ,2205,30,1.38,,,2685,0.82,0,0,,
83660,CSA 코스믹 ,2860,-50,-1.72,,,836,3.42,0,0,,
83790,크리스탈지노믹스 ,16400,-350,-2.09,,,3538,4.64,0,0,,
83930,아바코 ,9970,-130,-1.29,1364,7.31,8150,1.22,300,3.01,,
84010,대한제강 ,7410,120,1.65,1340,5.53,18665,0.4,200,2.7,,
84110,휴온스글로벌 ,29900,-50,-0.17,2341,12.77,33045,0.9,400,1.34,,
84180,수성 ,1530,-70,-4.38,,,1235,1.24,0,0,,
84370,유진테크 ,27400,-400,-1.44,257,106.61,10366,2.64,230,0.84,,
84650,랩지노믹스 ,24900,-2400,-8.79,93,267.74,2922,8.52,0,0,,
84670,동양고속 ,26450,200,0.76,12104,2.19,45514,0.58,4700,17.77,,
84680,이월드 ,3470,25,0.73,27,128.52,2729,1.27,0,0,,
84690,대상홀딩스 ,10300,50,0.49,1946,5.29,15703,0.66,200,1.94,,
84695,대상홀딩스우 ,8460,-30,-0.35,,,,,210,2.48,,
84730,팅크웨어 ,9800,-160,-1.61,430,22.79,14259,0.69,0,0,,
84850,아이티엠반도체 ,55000,-800,-1.43,2220,24.77,11668,4.71,0,0,,
84870,TBH글로벌 ,1970,5,0.25,,,5163,0.38,0,0,,
84990,헬릭스미스 ,20400,300,1.49,,,7312,2.79,0,0,,
85310,엔케이 ,1080,15,1.41,,,1121,0.96,0,0,,
85370,루트로닉 ,6790,1560,29.83,,,4417,1.54,0,0,,
85620,미래에셋생명 ,4065,-5,-0.12,682,5.96,11792,0.34,170,4.18,,
85660,차바이오텍 ,18100,250,1.4,884,20.48,7187,2.52,0,0,,
85670,뉴프렉스 ,2275,135,6.31,,,2301,0.99,0,0,,
85810,알티캐스트 ,2520,40,1.61,,,2931,0.86,0,0,,
85910,네오티스 ,3795,0,0,135,28.11,3880,0.98,250,6.59,,
86040,바이오톡스텍 ,12350,1350,12.27,,,2070,5.97,0,0,,
